id,ability,comment,evol_cost,evol_next,form_cost,form_next,generation,height_m,rate_capture,rate_female,rate_flee,rate_male,rate_spawn,skills,spawn,tier,type1,type2,weight_kg
0885,"['clear-body', 'infiltrator', 'cursed-body']",드라꼰,['candy_50'],['0886'],[],[],8,0.5,0.18,0.5,0.3,0.5,50,[],['land'],rare,dragon,ghost,2.0
0886,"['clear-body', 'infiltrator', 'cursed-body']",드래런치,['candy_100'],['0887'],[],[],8,1.4,0.18,0.5,0.3,0.5,50,"['move_surf', 'move_dive']",['land'],rare,dragon,ghost,11.0
0887,"['clear-body', 'infiltrator', 'cursed-body']",드래펄트,[],[],[],[],8,3.0,0.18,0.5,0.3,0.5,50,"['move_surf', 'move_dive', 'move_fly']",['land'],epic,dragon,ghost,50.0
0888,['intrepid-sword'],자시안,[],[],[],[],8,2.8,0.04,0.0,0.3,0.0,50,[],['land'],legendary,fairy,,110.0
0888-crowned,['intrepid-sword'],자시안,[],[],[],[],8,2.8,0.04,0.0,0.3,0.0,50,[],['land'],legendary,fairy,steel,355.0
0889,['dauntless-shield'],자마젠타,[],[],[],[],8,2.9,0.04,0.0,0.3,0.0,50,[],['land'],legendary,fighting,,210.0
0889-crowned,['dauntless-shield'],자마젠타,[],[],[],[],8,2.9,0.04,0.0,0.3,0.0,50,[],['land'],legendary,fighting,steel,785.0
0890,['pressure'],무한다이노,[],[],[],[],8,20.0,1.0,0.0,0.3,0.0,50,['move_fly'],['land'],legendary,poison,dragon,950.0
0890-eternamax,['pressure'],무한다이노,[],[],[],[],8,100.0,1.0,0.0,0.3,0.0,50,['move_fly'],['land'],legendary,poison,dragon,0.0
0891,['inner-focus'],치고마,"['scroll-of-darkness', 'scroll-of-waters']","['0892', '0892-rapid-strike']",[],[],8,0.6,0.01,0.12,0.3,0.88,50,['move_rock-smash'],['land'],legendary,fighting,,12.0
0892,['unseen-fist'],우라오스,[],[],[],[],8,,0.01,0.12,0.3,0.88,50,['move_rock-smash'],['land'],legendary,fighting,dark,
0892-rapid-strike,['unseen-fist'],우라오스,[],[],[],[],8,1.9,0.01,0.12,0.3,0.88,50,"['move_rock-smash', 'move_waterfall', 'move_dive']",['water'],legendary,fighting,water,105.0
0892-single-strike-gmax,['unseen-fist'],우라오스,[],[],[],[],8,29.0,0.01,0.12,0.3,0.88,50,[],['land'],legendary,fighting,dark,1000.0
0892-rapid-strike-gmax,['unseen-fist'],우라오스,[],[],[],[],8,26.0,0.01,0.12,0.3,0.88,50,[],['water'],legendary,fighting,water,1000.0
0893,['leaf-guard'],자루도,[],[],[],[],8,1.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,dark,grass,70.0
0893-dada,['leaf-guard'],자루도,[],[],[],[],8,1.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,dark,grass,70.0
0894,['transistor'],레지에레키,[],[],[],[],8,1.2,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,,145.0
0895,['dragons_maw'],레지드래고,[],[],[],[],8,2.1,0.01,0.0,0.3,0.0,50,[],['land'],legendary,dragon,,200.0
0896,['chilling-neigh'],블리자포스,[],[],[],[],8,2.2,0.01,0.0,0.3,0.0,50,[],['land'],legendary,ice,,800.0
0897,['grim-neigh'],레이스포스,[],[],[],[],8,2.0,0.01,0.0,0.3,0.0,50,[],['land'],legendary,ghost,,44.5
0898,['unnerve'],버드렉스,[],[],[],[],8,1.1,0.01,0.0,0.3,0.0,50,[],['land'],legendary,psychic,grass,7.7
0898-ice,['as-one-glastrier'],버드렉스,[],[],[],[],8,2.4,0.01,0.0,0.3,0.0,50,[],['land'],legendary,psychic,ice,809.1
0898-shadow,['as-one-spectrier'],버드렉스,[],[],[],[],8,2.4,0.01,0.0,0.3,0.0,50,[],['land'],legendary,psychic,ghost,53.6
0899,"['intimidate', 'frisk', 'sap-sipper']",신비록,[],[],[],[],8,1.8,0.53,0.5,0.3,0.5,50,[],['land'],epic,normal,psychic,95.1
0900,"['swarm', 'sheer-force', 'sharpness']",사마자르,[],[],[],[],8,1.8,0.45,0.5,0.3,0.5,50,[],['land'],epic,bug,rock,89.0
0901,"['guts', 'bulletproof', 'unnerve']",다투곰,[],[],[],[],8,2.4,0.29,0.5,0.3,0.5,50,[],['land'],epic,ground,normal,290.0
0901-bloodmoon,['minds-eye'],다투곰,[],[],[],[],8,2.4,0.29,0.5,0.3,0.5,50,[],['land'],epic,ground,normal,290.0
0902,"['swift-swim', 'adaptability', 'mold-breaker']",대쓰여너,[],[],[],[],8,,0.53,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall']",['water'],epic,water,ghost,
0903,"['pressure', 'unburden', 'poison-touch']",포푸니크,[],[],[],[],8,1.3,0.53,0.5,0.3,0.5,50,['move_rock-smash'],['land'],epic,fighting,poison,43.0
0904,"['poison-point', 'swift-swim', 'intimidate']",장침바루,[],[],[],[],8,2.5,0.53,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall']",['land'],epic,dark,poison,60.5
0905,"['cute-charm', 'contrary']",러브로스,[],[],[],[],8,,0.01,1.0,0.3,0.0,50,['move_fly'],['land'],legendary,fairy,flying,
0905-therian,['overcoat'],러브로스,[],[],[],[],8,1.6,0.01,1.0,0.3,0.0,50,['move_fly'],['land'],legendary,fairy,flying,48.0
0906,"['overgrow', 'protean']",나오하,['candy_50'],['0907'],[],[],9,0.4,0.18,0.12,0.3,0.88,50,[],['land'],epic,grass,,4.1
0907,"['overgrow', 'protean']",나로테,['candy_100'],['0908'],[],[],9,0.9,0.18,0.12,0.3,0.88,50,[],['land'],epic,grass,,12.2
0908,"['overgrow', 'protean']",마스카나,[],[],[],[],9,1.5,0.18,0.12,0.3,0.88,50,[],['land'],epic,grass,dark,31.2
0909,"['blaze', 'unaware']",뜨아거,['candy_50'],['0910'],[],[],9,0.4,0.18,0.12,0.3,0.88,50,[],['land'],epic,fire,,9.8
0910,"['blaze', 'unaware']",악뜨거,['candy_100'],['0911'],[],[],9,1.0,0.18,0.12,0.3,0.88,50,[],['land'],epic,fire,,30.7
0911,"['blaze', 'unaware']",라우드본,[],[],[],[],9,1.6,0.18,0.12,0.3,0.88,50,[],['land'],epic,fire,ghost,326.5
0912,"['torrent', 'moxie']",꾸왁스,['candy_50'],['0913'],[],[],9,0.5,0.18,0.12,0.3,0.88,50,['move_surf'],['water'],epic,water,,6.1
0913,"['torrent', 'moxie']",아꾸왁,['candy_100'],['0914'],[],[],9,1.2,0.18,0.12,0.3,0.88,50,['move_surf'],['water'],epic,water,,21.5
0914,"['torrent', 'moxie']",웨이니발,[],[],[],[],9,1.8,0.18,0.12,0.3,0.88,50,['move_surf'],['water'],epic,water,fighting,61.9
0915,"['aroma-veil', 'gluttony', 'thick-fat']",맛보돈,['candy_36'],['0916'],[],[],9,0.5,1.0,0.5,0.3,0.5,50,[],['land'],common,normal,,10.2
0916,"['lingering-aroma', 'gluttony', 'thick-fat']",퍼퓨돈,[],[],[],[],9,,0.39,0.0,0.3,1.0,50,[],['land'],rare,normal,,
0917,"['insomnia', 'stakeout']",타랜툴라,['candy_25'],['0918'],[],[],9,0.3,1.0,0.5,0.3,0.5,50,[],['land'],common,bug,,4.0
0918,"['insomnia', 'stakeout']",트래피더,[],[],[],[],9,1.0,0.47,0.5,0.3,0.5,50,[],['land'],rare,bug,,16.5
0919,"['swarm', 'tinted-lens']",콩알뚜기,['candy_25'],['0920'],[],[],9,0.2,0.75,0.5,0.3,0.5,50,[],['land'],common,bug,,1.0
0920,"['swarm', 'tinted-lens']",엑스레그,[],[],[],[],9,1.0,0.12,0.5,0.3,0.5,50,[],['land'],rare,bug,dark,17.5
0921,"['static', 'natural-cure', 'iron-fist']",빠모,['candy_25'],['0922'],[],[],9,0.3,0.75,0.5,0.3,0.5,50,[],['land'],common,electric,,2.5
0922,"['volt-absorb', 'natural-cure', 'iron-fist']",빠모트,['candy_75'],['0923'],[],[],9,0.4,0.31,0.5,0.3,0.5,50,[],['land'],rare,electric,fighting,6.5
0923,"['volt-absorb', 'natural-cure', 'iron-fist']",빠르모트,[],[],[],[],9,0.9,0.18,0.5,0.3,0.5,50,[],['land'],epic,electric,fighting,41.0
0924,"['run-away', 'pickup', 'own-tempo']",두리쥐,['candy_45'],['0925'],[],[],9,0.3,0.59,0.0,0.3,0.0,50,[],['land'],common,normal,,1.8
0925,"['friend-guard', 'cheek-pouch', 'technician']",파밀리쥐,[],[],[],[],9,,0.29,0.0,0.3,0.0,50,[],['land'],rare,normal,,
0925-family-of-three,"['friend-guard', 'cheek-pouch', 'technician']",파밀리쥐,[],[],[],[],9,0.3,0.29,0.0,0.3,0.0,50,[],['land'],rare,normal,,2.8
0926,"['own-tempo', 'klutz']",쫀도기,['candy_45'],['0927'],[],[],9,0.3,0.75,0.5,0.3,0.5,50,[],['land'],common,fairy,,10.9
0927,"['well-baked-body', 'aroma-veil']",바우첼,[],[],[],[],9,0.5,0.35,0.5,0.3,0.5,50,[],['land'],rare,fairy,,14.9
0928,"['early-bird', 'harvest']",미니브,['candy_45'],['0929'],[],[],9,0.3,1.0,0.5,0.3,0.5,50,[],['land'],common,grass,normal,6.5
0929,"['early-bird', 'harvest']",올리뇨,['candy_75'],['0930'],[],[],9,0.6,0.47,0.5,0.3,0.5,50,[],['land'],rare,grass,normal,11.9
0930,"['seed-sower', 'harvest']",올리르바,[],[],[],[],9,1.4,0.18,0.5,0.3,0.5,50,[],['land'],epic,grass,normal,48.2
0931,"['intimidate', 'hustle', 'guts']",시비꼬,[],[],[],[],9,,0.75,0.5,0.3,0.5,50,['move_fly'],['land'],common,normal,flying,
0931-blue,"['intimidate', 'hustle', 'guts']",시비꼬,[],[],[],[],9,,0.75,0.5,0.3,0.5,50,['move_fly'],['land'],common,normal,flying,
0931-yellow,"['intimidate', 'hustle', 'sheer-force']",시비꼬,[],[],[],[],9,,0.75,0.5,0.3,0.5,50,['move_fly'],['land'],common,normal,flying,
0931-white,"['intimidate', 'hustle', 'sheer-force']",시비꼬,[],[],[],[],9,,0.75,0.5,0.3,0.5,50,['move_fly'],['land'],common,normal,flying,
0932,"['purifying-salt', 'sturdy', 'clear-body']",베베솔트,['candy_35'],['0933'],[],[],9,0.4,1.0,0.5,0.3,0.5,50,[],['land'],common,rock,,16.0
0933,"['purifying-salt', 'sturdy', 'clear-body']",스태솔트,['candy_70'],['0934'],[],[],9,0.6,0.47,0.5,0.3,0.5,50,[],['land'],rare,rock,,105.0
0934,"['purifying-salt', 'sturdy', 'clear-body']",콜로솔트,[],[],[],[],9,2.3,0.18,0.5,0.3,0.5,50,[],['land'],epic,rock,,240.0
0935,"['flash-fire', 'flame-body']",카르본,"['auspicious-armor', 'malicious-armor']","['0936', '0937']",[],[],9,0.6,0.35,0.5,0.3,0.5,50,[],['land'],common,fire,,10.5
0936,"['flash-fire', 'weak-armor']",카디나르마,[],[],[],[],9,1.5,0.1,0.5,0.3,0.5,50,[],['land'],rare,fire,psychic,85.0
0937,"['flash-fire', 'weak-armor']",파라블레이즈,[],[],[],[],9,1.6,0.1,0.5,0.3,0.5,50,[],['land'],rare,fire,ghost,62.0
0938,"['own-tempo', 'static', 'damp']",빈나두,['thunder-stone'],['0939'],[],[],9,0.3,0.75,0.5,0.3,0.5,50,[],['land'],common,electric,,0.4
0939,"['electromorphosis', 'static', 'damp']",찌리배리,[],[],[],[],9,1.2,0.2,0.5,0.3,0.5,50,[],['land'],rare,electric,,113.0
0940,"['wind-power', 'volt-absorb', 'competitive']",찌리비,['candy_50'],['0941'],[],[],9,0.4,0.71,0.5,0.3,0.5,50,['move_fly'],['land'],common,electric,flying,3.6
0941,"['wind-power', 'volt-absorb', 'competitive']",찌리비크,[],[],[],[],9,1.4,0.35,0.5,0.3,0.5,50,['move_fly'],['land'],rare,electric,flying,38.6
0942,"['intimidate', 'run-away', 'stakeout']",오라티프,['candy_50'],['0943'],[],[],9,0.5,0.59,0.5,0.3,0.5,50,[],['land'],common,dark,,16.0
0943,"['intimidate', 'guard-dog', 'stakeout']",마피티프,[],[],[],[],9,1.1,0.29,0.5,0.3,0.5,50,[],['land'],rare,dark,,61.0
0944,"['unburden', 'pickpocket', 'ptierster']",땃쭈르,['candy_36'],['0945'],[],[],9,0.2,0.75,0.5,0.3,0.5,50,[],['land'],common,poison,normal,0.7
0945,"['unburden', 'poison-touch', 'ptierster']",태깅구르,[],[],[],[],9,0.7,0.35,0.5,0.3,0.5,50,[],['land'],rare,poison,normal,27.2
0946,"['wind-rider', 'infiltrator']",그푸리,['candy_50'],['0947'],[],[],9,0.6,0.75,0.5,0.3,0.5,50,[],['land'],common,grass,ghost,0.6
0947,"['wind-rider', 'infiltrator']",공푸리,[],[],[],[],9,1.2,0.18,0.5,0.3,0.5,50,[],['land'],rare,grass,ghost,6.0
0948,"['mycelium_might', 'mycelium_might']",들눈해,['candy_50'],['0949'],[],[],9,0.9,0.75,0.5,0.3,0.5,50,[],['land'],common,ground,grass,33.0
0949,"['mycelium_might', 'mycelium_might']",육파리,[],[],[],[],9,1.9,0.35,0.5,0.3,0.5,50,[],['land'],rare,ground,grass,58.0
0950,"['anger-shell', 'shell-armor', 'regenerator']",절벼게,[],[],[],[],9,1.3,0.47,0.5,0.3,0.5,50,['move_rock-smash'],['land'],common,rock,,79.0
0951,"['chlorophyll', 'insomnia', 'klutz']",캡싸이,['fire-stone'],['0952'],[],[],9,0.3,0.75,0.5,0.3,0.5,50,[],['land'],common,grass,,3.0
0952,"['chlorophyll', 'insomnia', 'moody']",스코빌런,[],[],[],[],9,0.9,0.29,0.5,0.3,0.5,50,[],['land'],rare,grass,fire,15.0
0953,"['compound-eyes', 'shed-skin']",구르데,['candy_35'],['0954'],[],[],9,0.2,0.75,0.5,0.3,0.5,50,[],['land'],common,bug,,1.0
0954,"['synchronize', 'telepathy']",베라카스,[],[],[],[],9,0.3,0.18,0.5,0.3,0.5,50,[],['land'],rare,bug,psychic,3.5
0955,"['anticipation', 'frisk', 'speed-boost']",하느라기,['candy_35'],['0956'],[],[],9,0.2,0.47,0.5,0.3,0.5,50,[],['land'],common,psychic,,1.5
0956,"['opportunist', 'frisk', 'speed-boost']",클레스퍼트라,[],[],[],[],9,1.9,0.24,0.5,0.3,0.5,50,[],['land'],rare,psychic,,90.0
0957,"['mold-breaker', 'own-tempo', 'pickpocket']",어리짱,['candy_50'],['0958'],[],[],9,0.4,0.75,1.0,0.3,0.0,50,['move_rock-smash'],['land'],common,fairy,steel,8.9
0958,"['mold-breaker', 'own-tempo', 'pickpocket']",벼리짱,['candy_75'],['0959'],[],[],9,0.7,0.35,1.0,0.3,0.0,50,['move_rock-smash'],['land'],rare,fairy,steel,59.1
0959,"['mold-breaker', 'own-tempo', 'pickpocket']",두드리짱,[],[],[],[],9,0.7,0.18,1.0,0.3,0.0,50,['move_rock-smash'],['land'],epic,fairy,steel,112.8
0960,"['gooey', 'rattled', 'sand-veil']",바다그다,['candy_48'],['0961'],[],[],9,1.2,1.0,0.5,0.3,0.5,50,['move_surf'],['water'],common,water,,1.8
0961,"['gooey', 'rattled', 'sand-veil']",바닥트리오,[],[],[],[],9,1.2,0.2,0.5,0.3,0.5,50,['move_surf'],['water'],rare,water,,5.4
0962,"['big-pecks', 'keen-eye', 'rocky-payload']",떨구새,[],[],[],[],9,1.5,0.1,0.5,0.3,0.5,50,['move_fly'],['land'],common,flying,dark,42.9
0963,"['water-veil', 'water-veil']",맨돌핀,['candy_50'],['0964'],[],[],9,1.3,0.78,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall', 'move_dive']",['water'],common,water,,60.2
0964,"['zero-to-hero', 'zero-to-hero']",돌핀맨,[],[],[],[],9,,0.18,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall', 'move_dive']",['water'],rare,water,,
0964-hero,"['zero-to-hero', 'zero-to-hero']",돌핀맨,[],[],[],[],9,1.8,0.18,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall', 'move_dive']",['water'],rare,water,,97.4
0965,"['overcoat', 'slow-start']",부르롱,['candy_60'],['0966'],[],[],9,1.0,0.75,0.5,0.3,0.5,50,[],['land'],common,steel,poison,35.0
0966,"['overcoat', 'filter']",부르르룸,[],[],[],[],9,1.8,0.29,0.5,0.3,0.5,50,[],['land'],rare,steel,poison,120.0
0967,"['shed-skin', 'regenerator']",모토마,[],[],[],[],9,1.6,0.75,0.5,0.3,0.5,50,[],['land'],common,dragon,normal,63.0
0968,"['earth-eater', 'sand-veil']",꿈트렁,[],[],[],[],9,2.5,0.1,0.5,0.3,0.5,50,[],['land'],common,steel,,310.0
0969,"['toxic-debris', 'corrosion']",초롱순,['candy_70'],['0970'],[],[],9,0.7,0.27,0.5,0.3,0.5,50,[],['land'],common,rock,poison,8.0
0970,"['toxic-debris', 'corrosion']",킬라플로르,[],[],[],[],9,1.5,0.1,0.5,0.3,0.5,50,[],['land'],rare,rock,poison,45.0
0970-mega,[],킬라플로르,[],[],[],[],9,2.8,0.1,0.5,0.3,0.5,50,[],['land'],rare,rock,poison,77.0
0971,"['pickup', 'fluffy']",망망이,['candy_50+time_night'],['0972'],[],[],9,0.6,0.47,0.5,0.3,0.5,50,[],['land'],common,ghost,,35.0
0972,"['sand-rush', 'fluffy']",묘두기,[],[],[],[],9,2.0,0.24,0.5,0.3,0.5,50,[],['land'],rare,ghost,,15.0
0973,"['scrappy', 'tangled-feet', 'costar']",꼬이밍고,[],[],[],[],9,1.6,0.39,0.5,0.3,0.5,50,['move_fly'],['land'],common,flying,fighting,37.0
0974,"['thick-fat', 'snow-cloak', 'sheer-force']",터벅고래,['ice-stone'],['0975'],[],[],9,1.2,0.59,0.5,0.3,0.5,50,[],['land'],rare,ice,,45.0
0975,"['thick-fat', 'slush-rush', 'sheer-force']",우락고래,[],[],[],[],9,4.5,0.2,0.5,0.3,0.5,50,[],['land'],epic,ice,,700.0
0976,"['mold-breaker', 'sharpness']",가비루사,[],[],[],[],9,2.5,0.39,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall']",['water'],rare,water,psychic,90.0
0977,"['unaware', 'oblivious', 'water-veil']",어써러셔,[],[],[],[],9,12.0,0.1,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall', 'move_dive']",['water'],epic,water,,220.0
0978,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,,0.39,0.5,0.3,0.5,50,['move_surf'],['water'],epic,dragon,water,
0978-droopy,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,0.3,0.39,0.5,0.3,0.5,50,['move_surf'],['water'],epic,dragon,water,8.0
0978-stretchy,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,0.3,0.39,0.5,0.3,0.5,50,['move_surf'],['water'],epic,dragon,water,8.0
0978-mega-curly,[],싸리용,[],[],[],[],9,,0.39,0.5,0.3,0.5,50,[],['water'],epic,dragon,water,
0978-mega-droopy,[],싸리용,[],[],[],[],9,,0.39,0.5,0.3,0.5,50,[],['water'],epic,dragon,water,
0978-mega-stretchy,[],싸리용,[],[],[],[],9,,0.39,0.5,0.3,0.5,50,[],['water'],epic,dragon,water,
0979,"['vital-spirit', 'inner-focus', 'defiant']",저승갓숭,[],[],[],[],9,1.2,0.18,0.5,0.3,0.5,50,[],['land'],epic,fighting,ghost,56.0
0980,"['poison-point', 'water-absorb', 'unaware']",토오,[],[],[],[],9,1.8,0.35,0.5,0.3,0.5,50,"['move_surf', 'move_waterfall']",['land'],rare,poison,ground,223.0
0981,"['cud-chew', 'armor-tail', 'sap-sipper']",키키링,[],[],[],[],9,3.2,0.18,0.5,0.3,0.5,50,[],['land'],rare,normal,psychic,160.0
0982,"['serene-grace', 'run-away', 'rattled']",노고고치,[],[],[],[],9,,0.18,0.5,0.3,0.5,50,[],['land'],rare,normal,,
0982-three-segment,"['serene-grace', 'run-away', 'rattled']",노고고치,[],[],[],[],9,4.5,0.18,0.5,0.3,0.5,50,[],['land'],rare,normal,,47.4
0983,"['defiant', 'supreme-overlord', 'pressure']",대도각참,[],[],[],[],9,2.0,0.1,0.5,0.3,0.5,50,[],['land'],epic,dark,steel,120.0
0984,['protosynthesis'],위대한엄니,[],[],[],[],9,2.2,0.12,0.0,0.3,0.0,50,[],['land'],epic,ground,fighting,320.0
0985,['protosynthesis'],우렁찬꼬리,[],[],[],[],9,1.2,0.2,0.0,0.3,0.0,50,[],['land'],epic,fairy,psychic,8.0
0986,['protosynthesis'],사나운버섯,[],[],[],[],9,1.2,0.2,0.0,0.3,0.0,50,[],['land'],epic,grass,dark,21.0
0987,['protosynthesis'],날개치는머리,[],[],[],[],9,1.4,0.12,0.0,0.3,0.0,50,['move_mean-look'],['land'],epic,ghost,fairy,4.0
0988,['protosynthesis'],땅을기는날개,[],[],[],[],9,3.2,0.12,0.0,0.3,0.0,50,[],['land'],epic,bug,fighting,92.0
0989,['protosynthesis'],모래털가죽,[],[],[],[],9,2.3,0.12,0.0,0.3,0.0,50,[],['land'],epic,electric,ground,60.0
0990,['quark-drive'],무쇠바퀴,[],[],[],[],9,0.9,0.12,0.0,0.3,0.0,50,[],['land'],epic,ground,steel,240.0
0991,['quark-drive'],무쇠보따리,[],[],[],[],9,0.6,0.2,0.0,0.3,0.0,50,[],['water'],epic,ice,water,11.0
0992,['quark-drive'],무쇠손,[],[],[],[],9,1.8,0.2,0.0,0.3,0.0,50,[],['land'],epic,fighting,electric,380.7
0993,['quark-drive'],무쇠머리,[],[],[],[],9,,0.12,0.0,0.3,0.0,50,['move_fly'],['land'],epic,dark,flying,
0994,['quark-drive'],무쇠독나방,[],[],[],[],9,1.2,0.12,0.0,0.3,0.0,50,[],['land'],epic,fire,poison,36.0
0995,['quark-drive'],무쇠가시,[],[],[],[],9,1.6,0.12,0.0,0.3,0.0,50,[],['land'],epic,rock,electric,303.0
0996,"['thermal-exchange', 'ice-body']",드니차,['candy_50'],['0997'],[],[],9,0.5,0.18,0.5,0.3,0.5,50,[],['land'],common,dragon,ice,17.0
0997,"['thermal-exchange', 'ice-body']",드니꽁,['candy_100'],['0998'],[],[],9,0.8,0.1,0.5,0.3,0.5,50,[],['land'],rare,dragon,ice,30.0
0998,"['thermal-exchange', 'ice-body']",드닐레이브,[],[],[],[],9,2.1,0.04,0.5,0.3,0.5,50,[],['land'],epic,dragon,ice,210.0
0999,['rattled'],모으령,['gimmighoul-coin-999'],['1000'],[],[],9,0.3,0.18,0.0,0.3,0.0,50,[],['land'],rare,ghost,,5.0
0999-roaming,"['run-away', 'run-away']",모으령,['other'],['1000'],[],[],9,0.1,0.18,0.0,0.3,0.0,50,[],['land'],rare,ghost,,1.0
1000,['good-as-gold'],타부자고,[],[],[],[],9,1.2,0.18,0.0,0.3,0.0,50,[],['land'],epic,steel,ghost,30.0
1001,['tablets-of-ruin'],총지엔,[],[],[],[],9,1.5,0.02,0.0,0.3,0.0,50,['move_mean-look'],['land'],legendary,dark,grass,74.2
1002,['sword-of-ruin'],파오젠,[],[],[],[],9,1.9,0.02,0.0,0.3,0.0,50,['move_mean-look'],['land'],legendary,dark,ice,152.2
1003,['vessel-of-ruin'],딩루,[],[],[],[],9,2.7,0.02,0.0,0.3,0.0,50,['move_mean-look'],['land'],legendary,dark,ground,699.7
1004,['beads-of-ruin'],위유이,[],[],[],[],9,0.4,0.02,0.0,0.3,0.0,50,['move_mean-look'],['land'],legendary,dark,fire,4.9
1005,['protosynthesis'],고동치는달,[],[],[],[],9,2.0,0.04,0.0,0.3,0.0,50,['move_fly'],['land'],epic,dragon,dark,380.0
1006,['quark-drive'],무쇠무인,[],[],[],[],9,1.4,0.04,0.0,0.3,0.0,50,[],['land'],epic,fairy,fighting,35.0
1007,['orichalcum-pulse'],코라이돈,[],[],[],[],9,2.5,0.01,0.0,0.3,0.0,50,['move_rock-smash'],['land'],legendary,fighting,dragon,303.0
1007-limited-build,"['orichalcum-pulse', 'orichalcum-pulse']",코라이돈,[],[],[],[],9,3.5,0.01,0.0,0.3,0.0,50,['move_rock-smash'],['land'],legendary,fighting,dragon,303.0
1007-sprinting-build,"['orichalcum-pulse', 'orichalcum-pulse']",코라이돈,[],[],[],[],9,3.5,0.01,0.0,0.3,0.0,50,['move_rock-smash'],['land'],legendary,fighting,dragon,303.0
1007-swimming-build,"['orichalcum-pulse', 'orichalcum-pulse']",코라이돈,[],[],[],[],9,3.5,0.01,0.0,0.3,0.0,50,['move_rock-smash'],['land'],legendary,fighting,dragon,303.0
1007-gliding-build,"['orichalcum-pulse', 'orichalcum-pulse']",코라이돈,[],[],[],[],9,3.5,0.01,0.0,0.3,0.0,50,['move_rock-smash'],['land'],legendary,fighting,dragon,303.0
1008,['hadron-engine'],미라이돈,[],[],[],[],9,3.5,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,dragon,240.0
1008-low-power-mode,"['hadron-engine', 'hadron-engine']",미라이돈,[],[],[],[],9,2.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,dragon,240.0
1008-drive-mode,"['hadron-engine', 'hadron-engine']",미라이돈,[],[],[],[],9,2.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,dragon,240.0
1008-aquatic-mode,"['hadron-engine', 'hadron-engine']",미라이돈,[],[],[],[],9,2.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,dragon,240.0
1008-glide-mode,"['hadron-engine', 'hadron-engine']",미라이돈,[],[],[],[],9,2.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,electric,dragon,240.0
1009,['protosynthesis'],굽이치는물결,[],[],[],[],9,3.5,0.02,0.0,0.3,0.0,50,"['move_surf', 'move_waterfall']",['water'],epic,water,dragon,280.0
1010,['quark-drive'],무쇠잎새,[],[],[],[],9,1.5,0.02,0.0,0.3,0.0,50,[],['land'],epic,grass,psychic,125.0
1011,"['supersweet-syrup', 'gluttony', 'sticky-hold']",과미르,['move_dragon-cheer'],['1019'],[],[],9,0.4,0.18,0.0,0.3,0.0,50,[],['land'],epic,grass,dragon,9.7
1012,"['hospitality', 'heatproof']",차데스,"['masterpiece-teacup', 'unremarkable-teacup']",['1013'],[],[],9,0.1,0.47,0.0,0.3,0.0,50,[],['land'],epic,grass,ghost,1.1
1013,"['hospitality', 'heatproof']",그우린차,[],[],[],[],9,0.2,0.24,0.0,0.3,0.0,50,[],['land'],epic,grass,ghost,2.2
1014,"['toxic-chain', 'guard-dog']",조타구,[],[],[],[],9,1.8,0.01,0.0,0.3,0.0,50,[],['land'],legendary,poison,fighting,92.2
1015,"['toxic-chain', 'frisk']",이야후,[],[],[],[],9,1.0,0.01,0.0,0.3,0.0,50,[],['land'],legendary,poison,psychic,12.2
1016,"['toxic-chain', 'technician']",기로치,[],[],[],[],9,1.4,0.01,0.0,0.3,0.0,50,['move_fly'],['land'],legendary,poison,fairy,30.1
1017,['defiant'],오거폰,[],[],[],[],9,1.2,0.02,0.0,0.3,0.0,50,[],['land'],legendary,grass,,39.8
1017-wellspring,['water-absorb'],오거폰,[],[],[],[],9,,0.02,0.0,0.3,0.0,50,[],['water'],legendary,grass,water,
1017-hearthflame,['mold-breaker'],오거폰,[],[],[],[],9,,0.02,0.0,0.3,0.0,50,[],['land'],legendary,grass,fire,
