id,ability,comment,evol_cost,evol_next,form_cost,form_next,generation,height_m,rate_capture,rate_female,rate_flee,rate_male,skills,spawn,tier,type1,type2,weight_kg,growth_group,base_exp
864,"['weak-armor', 'perish-body']",산호르곤,[],[],[],[],8,1.0,0.1,0.75,0.6,0.25,['move_surf'],['land'],epic,ghost,,0.4,fast,179
865,"['steadfast', 'scrappy']",창파나이트,[],[],[],[],8,,0.14,0.5,0.6,0.5,"['move_defog', 'move_rock-smash']",['land'],epic,fighting,,,medium_fast,177
866,"['tangled-feet', 'screen-cleaner', 'ice-body']",마임꽁꽁,[],[],[],[],8,1.5,0.14,0.5,0.6,0.5,[],['land'],epic,ice,psychic,58.2,medium_fast,182
867,['wandering-spirit'],데스판,[],[],[],[],8,1.6,0.2,0.5,0.6,0.5,['move_mean-look'],['land'],epic,ground,ghost,66.6,medium_fast,169
868,"['sweet-veil', 'aroma-veil']",마빌크,"['strawberry-sweet', 'berry-sweet', 'love-sweet', 'star-sweet', 'clover-sweet', 'flower-sweet', 'ribbon-sweet']","['0869', '0869', '0869', '0869', '0869', '0869', '0869']",[],[],8,0.2,0.62,1.0,0.35,0.0,[],['land'],common,fairy,,0.3,medium_fast,54
869,"['sweet-veil', 'aroma-veil']",마휘핑,[],[],[],[],8,0.3,0.31,1.0,0.45,0.0,[],['land'],rare,fairy,,0.5,medium_fast,173
0869-gmax,"['sweet-veil', 'aroma-veil']",마휘핑,[],[],[],[],8,30.0,0.31,1.0,0.45,0.0,[],['land'],rare,fairy,,1000.0,medium_fast,173
870,"['battle-armor', 'defiant']",대여르,[],[],[],[],8,3.0,0.14,0.0,0.35,0.0,['move_rock-smash'],['land'],common,fighting,,62.0,medium_fast,165
0870-mega,[],대여르,[],[],[],[],8,1.6,0.14,0.0,0.35,0.0,[],['land'],common,fighting,,99.0,medium_fast,165
871,"['lightning-rod', 'electric-surge']",찌르성게,[],[],[],[],8,0.3,0.23,0.5,0.35,0.5,['move_surf'],"['land','water']",common,electric,,1.0,medium_fast,152
872,"['shield-dust', 'ice-scales']",누니머기,['friendship_220+time_night'],['0873'],[],[],8,0.3,0.6,0.5,0.35,0.5,[],['land'],common,ice,bug,3.8,medium_fast,37
873,"['shield-dust', 'ice-scales']",모스노우,[],[],[],[],8,1.3,0.23,0.5,0.45,0.5,['move_defog'],['land'],rare,ice,bug,42.0,medium_fast,166
874,['power-spot'],돌헨진,[],[],[],[],8,2.5,0.19,0.5,0.45,0.5,[],['land'],rare,rock,,520.0,slow,165
875,['ice-face'],빙큐보,[],[],[],[],8,,0.19,0.5,0.35,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['land'],common,ice,,,slow,165
0875-noice,['ice-face'],빙큐보,[],[],[],[],8,1.4,0.19,0.5,0.35,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['land'],common,ice,,89.0,slow,165
876,"['inner-focus', 'synchronize', 'psychic-surge']",에써르,[],[],[],[],8,,0.1,0.5,0.35,0.5,[],['land'],common,psychic,normal,,fast,166
877,['hunger-switch'],모르페코,[],[],[],[],8,,0.57,0.5,0.35,0.5,[],['land'],common,electric,dark,,medium_fast,153
0877-hangry,['hunger-switch'],모르페코,[],[],[],[],8,0.3,0.57,0.5,0.35,0.5,[],['land'],common,electric,dark,3.0,medium_fast,153
878,"['sheer-force', 'heavy_metal']",끼리동,['candy_100'],['0879'],[],[],8,1.2,0.55,0.5,0.45,0.5,"['move_rock-smash', 'move_strength']",['land'],rare,steel,,100.0,medium_fast,66
879,"['sheer-force', 'heavy_metal']",대왕끼리동,[],[],[],[],8,3.0,0.2,0.5,0.6,0.5,"['move_rock-smash', 'move_strength']",['land'],epic,steel,,650.0,medium_fast,175
0879-gmax,"['sheer-force', 'heavy_metal']",대왕끼리동,[],[],[],[],8,23.0,0.2,0.5,0.6,0.5,[],['land'],epic,steel,,1000.0,medium_fast,175
880,"['volt-absorb', 'hustle', 'sand-rush']",파치래곤,[],[],[],[],8,1.8,0.14,0.0,0.45,0.0,[],['land'],rare,electric,dragon,190.0,slow,177
881,"['volt-absorb', 'static', 'slush-rush']",파치르돈,[],[],[],[],8,2.3,0.14,0.0,0.45,0.0,['move_surf'],['land'],rare,electric,ice,150.0,slow,177
882,"['water-absorb', 'strong-jaw', 'sand-rush']",어래곤,[],[],[],[],8,2.3,0.14,0.0,0.45,0.0,"['move_surf', 'move_waterfall', 'move_dive']","['land','water']",rare,water,dragon,215.0,slow,177
883,"['water-absorb', 'ice-body', 'slush-rush']",어치르돈,[],[],[],[],8,2.0,0.14,0.0,0.45,0.0,"['move_surf', 'move_waterfall', 'move_dive']","['land','water']",rare,water,ice,175.0,slow,177
884,"['light_metal', 'heavy_metal', 'stalwart']",두랄루돈,['metal-alloy'],['1018'],[],[],8,1.8,0.14,0.5,0.45,0.5,['move_rock-smash'],['land'],rare,steel,dragon,40.0,medium_fast,187
0884-gmax,"['light_metal', 'heavy_metal', 'stalwart']",두랄루돈,,['1018'],[],[],8,43.0,0.14,0.5,0.45,0.5,[],['land'],rare,steel,dragon,1000.0,medium_fast,187
885,"['clear-body', 'infiltrator', 'cursed-body']",드라꼰,['candy_50'],['0886'],[],[],8,0.5,0.14,0.5,0.45,0.5,[],"['land','water']",rare,dragon,ghost,2.0,slow,54
886,"['clear-body', 'infiltrator', 'cursed-body']",드래런치,['candy_100'],['0887'],[],[],8,1.4,0.14,0.5,0.45,0.5,"['move_surf', 'move_dive']","['land','water']",rare,dragon,ghost,11.0,slow,144
887,"['clear-body', 'infiltrator', 'cursed-body']",드래펄트,[],[],[],[],8,3.0,0.14,0.5,0.6,0.5,"['move_surf', 'move_dive', 'move_fly']","['land','water']",epic,dragon,ghost,50.0,slow,300
888,['intrepid-sword'],자시안,[],[],[],[],8,2.8,0.03,0.0,0.75,0.0,[],['land'],legendary,fairy,,110.0,slow,335
0888-crowned,['intrepid-sword'],자시안,[],[],[],[],8,2.8,0.03,0.0,0.75,0.0,[],['land'],legendary,fairy,steel,355.0,slow,335
889,['dauntless-shield'],자마젠타,[],[],[],[],8,2.9,0.03,0.0,0.75,0.0,[],['land'],legendary,fighting,,210.0,slow,335
0889-crowned,['dauntless-shield'],자마젠타,[],[],[],[],8,2.9,0.03,0.0,0.75,0.0,[],['land'],legendary,fighting,steel,785.0,slow,335
890,['pressure'],무한다이노,[],[],[],[],8,20.0,0.03,0.0,0.75,0.0,['move_fly'],"['land','water']",legendary,poison,dragon,950.0,slow,345
0890-eternamax,['pressure'],무한다이노,[],[],[],[],8,100.0,0.03,0.0,0.75,0.0,['move_fly'],"['land','water']",legendary,poison,dragon,0.0,slow,345
891,['inner-focus'],치고마,"['scroll-of-darkness', 'scroll-of-waters']","['0892', '0892-rapid-strike']",[],[],8,0.6,0.01,0.12,0.75,0.88,['move_rock-smash'],['land'],legendary,fighting,,12.0,slow,77
892,['unseen-fist'],우라오스,[],[],[],[],8,,0.01,0.12,0.75,0.88,['move_rock-smash'],['land'],legendary,fighting,dark,,slow,275
0892-rapid-strike,['unseen-fist'],우라오스,[],[],[],[],8,1.9,0.01,0.12,0.75,0.88,"['move_rock-smash', 'move_waterfall', 'move_dive']",['water'],legendary,fighting,water,105.0,slow,275
0892-single-strike-gmax,['unseen-fist'],우라오스,[],[],[],[],8,29.0,0.01,0.12,0.75,0.88,[],['land'],legendary,fighting,dark,1000.0,slow,275
0892-rapid-strike-gmax,['unseen-fist'],우라오스,[],[],[],[],8,26.0,0.01,0.12,0.75,0.88,[],['water'],legendary,fighting,water,1000.0,slow,275
893,['leaf-guard'],자루도,[],[],[],[],8,1.8,0.01,0.0,0.75,0.0,[],['land'],legendary,dark,grass,70.0,slow,300
0893-dada,['leaf-guard'],자루도,[],[],[],[],8,1.8,0.01,0.0,0.75,0.0,[],['land'],legendary,dark,grass,70.0,slow,300
894,['transistor'],레지에레키,[],[],[],[],8,1.2,0.01,0.0,0.75,0.0,[],['land'],legendary,electric,,145.0,slow,290
895,['dragons_maw'],레지드래고,[],[],[],[],8,2.1,0.01,0.0,0.75,0.0,[],['land'],legendary,dragon,,200.0,slow,290
896,['chilling-neigh'],블리자포스,[],[],[],[],8,2.2,0.01,0.0,0.75,0.0,[],['land'],legendary,ice,,800.0,slow,290
897,['grim-neigh'],레이스포스,[],[],[],[],8,2.0,0.01,0.0,0.75,0.0,[],['land'],legendary,ghost,,44.5,slow,290
898,['unnerve'],버드렉스,[],[],[],[],8,1.1,0.01,0.0,0.75,0.0,[],['land'],legendary,psychic,grass,7.7,slow,250
0898-ice,['as-one-glastrier'],버드렉스,[],[],[],[],8,2.4,0.01,0.0,0.75,0.0,[],['land'],legendary,psychic,ice,809.1,slow,250
0898-shadow,['as-one-spectrier'],버드렉스,[],[],[],[],8,2.4,0.01,0.0,0.75,0.0,[],['land'],legendary,psychic,ghost,53.6,slow,250
899,"['intimidate', 'frisk', 'sap-sipper']",신비록,[],[],[],[],8,1.8,0.2,0.5,0.6,0.5,[],['land'],epic,normal,psychic,95.1,slow,263
900,"['swarm', 'sheer-force', 'sharpness']",사마자르,[],[],[],[],8,1.8,0.2,0.5,0.6,0.5,[],['land'],epic,bug,rock,89.0,medium_fast,175
901,"['guts', 'bulletproof', 'unnerve']",다투곰,[],[],[],[],8,2.4,0.2,0.5,0.6,0.5,[],['land'],epic,ground,normal,290.0,medium_fast,275
0901-bloodmoon,['minds-eye'],다투곰,[],[],[],[],8,2.4,0.2,0.5,0.6,0.5,[],['land'],epic,ground,normal,290.0,medium_fast,275
902,"['swift-swim', 'adaptability', 'mold-breaker']",대쓰여너,[],[],[],[],8,,0.2,0.5,0.6,0.5,"['move_surf', 'move_waterfall']",['water'],epic,water,ghost,,medium_fast,265
903,"['pressure', 'unburden', 'poison-touch']",포푸니크,[],[],[],[],8,1.3,0.2,0.5,0.6,0.5,['move_rock-smash'],['land'],epic,fighting,poison,43.0,medium_slow,102
904,"['poison-point', 'swift-swim', 'intimidate']",장침바루,[],[],[],[],8,2.5,0.2,0.5,0.6,0.5,"['move_surf', 'move_waterfall']",['water'],epic,dark,poison,60.5,medium_fast,179
905,"['cute-charm', 'contrary']",러브로스,[],[],[],[],8,,0.01,1.0,0.75,0.0,['move_fly'],"['land','water']",legendary,fairy,flying,,slow,116
0905-therian,['overcoat'],러브로스,[],[],[],[],8,1.6,0.01,1.0,0.75,0.0,['move_fly'],"['land','water']",legendary,fairy,flying,48.0,slow,116
906,"['overgrow', 'protean']",나오하,['candy_50'],['0907'],[],[],9,0.4,0.14,0.12,0.6,0.88,[],['land'],epic,grass,,4.1,medium_slow,62
907,"['overgrow', 'protean']",나로테,['candy_100'],['0908'],[],[],9,0.9,0.14,0.12,0.6,0.88,[],['land'],epic,grass,,12.2,medium_slow,144
908,"['overgrow', 'protean']",마스카나,[],[],[],[],9,1.5,0.14,0.12,0.6,0.88,[],['land'],epic,grass,dark,31.2,medium_slow,265
909,"['blaze', 'unaware']",뜨아거,['candy_50'],['0910'],[],[],9,0.4,0.14,0.12,0.6,0.88,[],['land'],epic,fire,,9.8,medium_slow,62
910,"['blaze', 'unaware']",악뜨거,['candy_100'],['0911'],[],[],9,1.0,0.14,0.12,0.6,0.88,[],['land'],epic,fire,,30.7,medium_slow,144
911,"['blaze', 'unaware']",라우드본,[],[],[],[],9,1.6,0.14,0.12,0.6,0.88,[],['land'],epic,fire,ghost,326.5,medium_slow,265
912,"['torrent', 'moxie']",꾸왁스,['candy_50'],['0913'],[],[],9,0.5,0.14,0.12,0.6,0.88,['move_surf'],"['land','water']",epic,water,,6.1,medium_slow,62
913,"['torrent', 'moxie']",아꾸왁,['candy_100'],['0914'],[],[],9,1.2,0.14,0.12,0.6,0.88,['move_surf'],"['land','water']",epic,water,,21.5,medium_slow,144
914,"['torrent', 'moxie']",웨이니발,[],[],[],[],9,1.8,0.14,0.12,0.6,0.88,['move_surf'],"['land','water']",epic,water,fighting,61.9,medium_slow,265
915,"['aroma-veil', 'gluttony', 'thick-fat']",맛보돈,['candy_36'],['0916'],[],[],9,0.5,0.8,0.5,0.35,0.5,[],['land'],common,normal,,10.2,medium_fast,51
916,"['lingering-aroma', 'gluttony', 'thick-fat']",퍼퓨돈,[],[],[],[],9,,0.31,0.0,0.45,1.0,[],['land'],rare,normal,,,medium_fast,171
917,"['insomnia', 'stakeout']",타랜툴라,['candy_25'],['0918'],[],[],9,0.3,0.8,0.5,0.35,0.5,[],['land'],common,bug,,4.0,fluctuating,42
918,"['insomnia', 'stakeout']",트래피더,[],[],[],[],9,1.0,0.38,0.5,0.45,0.5,[],['land'],rare,bug,,16.5,fluctuating,141
919,"['swarm', 'tinted-lens']",콩알뚜기,['candy_25'],['0920'],[],[],9,0.2,0.6,0.5,0.35,0.5,[],['land'],common,bug,,1.0,medium_fast,42
920,"['swarm', 'tinted-lens']",엑스레그,[],[],[],[],9,1.0,0.1,0.5,0.45,0.5,[],['land'],rare,bug,dark,17.5,medium_fast,158
921,"['static', 'natural-cure', 'iron-fist']",빠모,['candy_25'],['0922'],[],[],9,0.3,0.6,0.5,0.35,0.5,[],['land'],common,electric,,2.5,medium_fast,48
922,"['volt-absorb', 'natural-cure', 'iron-fist']",빠모트,['candy_75'],['0923'],[],[],9,0.4,0.25,0.5,0.45,0.5,[],['land'],rare,electric,fighting,6.5,medium_fast,123
923,"['volt-absorb', 'natural-cure', 'iron-fist']",빠르모트,[],[],[],[],9,0.9,0.14,0.5,0.6,0.5,[],['land'],epic,electric,fighting,41.0,medium_fast,245
924,"['run-away', 'pickup', 'own-tempo']",두리쥐,['candy_45'],['0925'],[],[],9,0.3,0.47,0.0,0.35,0.0,[],['land'],common,normal,,1.8,fast,61
925,"['friend-guard', 'cheek-pouch', 'technician']",파밀리쥐,[],[],[],[],9,,0.23,0.0,0.45,0.0,[],['land'],rare,normal,,,fast,165
0925-family-of-three,"['friend-guard', 'cheek-pouch', 'technician']",파밀리쥐,[],[],[],[],9,0.3,0.23,0.0,0.45,0.0,[],['land'],rare,normal,,2.8,fast,165
926,"['own-tempo', 'klutz']",쫀도기,['candy_45'],['0927'],[],[],9,0.3,0.6,0.5,0.35,0.5,[],['land'],common,fairy,,10.9,medium_slow,62
927,"['well-baked-body', 'aroma-veil']",바우첼,[],[],[],[],9,0.5,0.28,0.5,0.45,0.5,[],['land'],rare,fairy,,14.9,medium_slow,167
928,"['early-bird', 'harvest']",미니브,['candy_45'],['0929'],[],[],9,0.3,0.8,0.5,0.35,0.5,[],['land'],common,grass,normal,6.5,medium_slow,52
929,"['early-bird', 'harvest']",올리뇨,['candy_75'],['0930'],[],[],9,0.6,0.38,0.5,0.45,0.5,[],['land'],rare,grass,normal,11.9,medium_slow,124
930,"['seed-sower', 'harvest']",올리르바,[],[],[],[],9,1.4,0.14,0.5,0.6,0.5,[],['land'],epic,grass,normal,48.2,medium_slow,255
931,"['intimidate', 'hustle', 'guts']",시비꼬,[],[],[],[],9,,0.6,0.5,0.35,0.5,['move_fly'],['land'],common,normal,flying,,fluctuating,146
0931-blue,"['intimidate', 'hustle', 'guts']",시비꼬,[],[],[],[],9,,0.6,0.5,0.35,0.5,['move_fly'],['land'],common,normal,flying,,fluctuating,146
0931-yellow,"['intimidate', 'hustle', 'sheer-force']",시비꼬,[],[],[],[],9,,0.6,0.5,0.35,0.5,['move_fly'],['land'],common,normal,flying,,fluctuating,146
0931-white,"['intimidate', 'hustle', 'sheer-force']",시비꼬,[],[],[],[],9,,0.6,0.5,0.35,0.5,['move_fly'],['land'],common,normal,flying,,fluctuating,146
932,"['purifying-salt', 'sturdy', 'clear-body']",베베솔트,['candy_35'],['0933'],[],[],9,0.4,0.8,0.5,0.35,0.5,[],['land'],common,rock,,16.0,medium_slow,56
933,"['purifying-salt', 'sturdy', 'clear-body']",스태솔트,['candy_70'],['0934'],[],[],9,0.6,0.38,0.5,0.45,0.5,[],['land'],rare,rock,,105.0,medium_slow,124
934,"['purifying-salt', 'sturdy', 'clear-body']",콜로솔트,[],[],[],[],9,2.3,0.14,0.5,0.6,0.5,[],['land'],epic,rock,,240.0,medium_slow,250
935,"['flash-fire', 'flame-body']",카르본,"['auspicious-armor', 'malicious-armor']","['0936', '0937']",[],[],9,0.6,0.28,0.5,0.35,0.5,[],['land'],common,fire,,10.5,slow,51
936,"['flash-fire', 'weak-armor']",카디나르마,[],[],[],[],9,1.5,0.08,0.5,0.45,0.5,[],['land'],rare,fire,psychic,85.0,slow,263
937,"['flash-fire', 'weak-armor']",파라블레이즈,[],[],[],[],9,1.6,0.08,0.5,0.45,0.5,[],['land'],rare,fire,ghost,62.0,slow,263
938,"['own-tempo', 'static', 'damp']",빈나두,['thunder-stone'],['0939'],[],[],9,0.3,0.6,0.5,0.35,0.5,[],['land'],common,electric,,0.4,medium_fast,54
939,"['electromorphosis', 'static', 'damp']",찌리배리,[],[],[],[],9,1.2,0.16,0.5,0.45,0.5,[],['land'],rare,electric,,113.0,medium_fast,173
940,"['wind-power', 'volt-absorb', 'competitive']",찌리비,['candy_50'],['0941'],[],[],9,0.4,0.57,0.5,0.35,0.5,['move_fly'],['land'],common,electric,flying,3.6,medium_slow,56
941,"['wind-power', 'volt-absorb', 'competitive']",찌리비크,[],[],[],[],9,1.4,0.28,0.5,0.45,0.5,['move_fly'],['land'],rare,electric,flying,38.6,medium_slow,172
942,"['intimidate', 'run-away', 'stakeout']",오라티프,['candy_50'],['0943'],[],[],9,0.5,0.47,0.5,0.35,0.5,[],['land'],common,dark,,16.0,medium_slow,68
943,"['intimidate', 'guard-dog', 'stakeout']",마피티프,[],[],[],[],9,1.1,0.23,0.5,0.45,0.5,[],['land'],rare,dark,,61.0,medium_slow,177
944,"['unburden', 'pickpocket', 'ptierster']",땃쭈르,['candy_36'],['0945'],[],[],9,0.2,0.6,0.5,0.35,0.5,[],['land'],common,poison,normal,0.7,medium_slow,58
945,"['unburden', 'poison-touch', 'ptierster']",태깅구르,[],[],[],[],9,0.7,0.28,0.5,0.45,0.5,[],['land'],rare,poison,normal,27.2,medium_slow,170
946,"['wind-rider', 'infiltrator']",그푸리,['candy_50'],['0947'],[],[],9,0.6,0.6,0.5,0.35,0.5,[],['land'],common,grass,ghost,0.6,medium_fast,55
947,"['wind-rider', 'infiltrator']",공푸리,[],[],[],[],9,1.2,0.14,0.5,0.45,0.5,[],['land'],rare,grass,ghost,6.0,medium_fast,168
948,"['mycelium_might', 'mycelium_might']",들눈해,['candy_50'],['0949'],[],[],9,0.9,0.6,0.5,0.35,0.5,[],['land'],common,ground,grass,33.0,medium_slow,67
949,"['mycelium_might', 'mycelium_might']",육파리,[],[],[],[],9,1.9,0.28,0.5,0.45,0.5,[],['land'],rare,ground,grass,58.0,medium_slow,180
950,"['anger-shell', 'shell-armor', 'regenerator']",절벼게,[],[],[],[],9,1.3,0.38,0.5,0.35,0.5,['move_rock-smash'],['land'],common,rock,,79.0,medium_fast,158
951,"['chlorophyll', 'insomnia', 'klutz']",캡싸이,['fire-stone'],['0952'],[],[],9,0.3,0.6,0.5,0.35,0.5,[],['land'],common,grass,,3.0,medium_fast,61
952,"['chlorophyll', 'insomnia', 'moody']",스코빌런,[],[],[],[],9,0.9,0.23,0.5,0.45,0.5,[],['land'],rare,grass,fire,15.0,medium_fast,170
953,"['compound-eyes', 'shed-skin']",구르데,['candy_35'],['0954'],[],[],9,0.2,0.6,0.5,0.35,0.5,[],['land'],common,bug,,1.0,fast,54
954,"['synchronize', 'telepathy']",베라카스,[],[],[],[],9,0.3,0.14,0.5,0.45,0.5,[],['land'],rare,bug,psychic,3.5,fast,165
955,"['anticipation', 'frisk', 'speed-boost']",하느라기,['candy_35'],['0956'],[],[],9,0.2,0.38,0.5,0.35,0.5,[],['land'],common,psychic,,1.5,medium_slow,51
956,"['opportunist', 'frisk', 'speed-boost']",클레스퍼트라,[],[],[],[],9,1.9,0.19,0.5,0.45,0.5,[],['land'],rare,psychic,,90.0,medium_slow,168
957,"['mold-breaker', 'own-tempo', 'pickpocket']",어리짱,['candy_50'],['0958'],[],[],9,0.4,0.6,1.0,0.35,0.0,['move_rock-smash'],['land'],common,fairy,steel,8.9,medium_slow,59
958,"['mold-breaker', 'own-tempo', 'pickpocket']",벼리짱,['candy_75'],['0959'],[],[],9,0.7,0.28,1.0,0.45,0.0,['move_rock-smash'],['land'],rare,fairy,steel,59.1,medium_slow,133
959,"['mold-breaker', 'own-tempo', 'pickpocket']",두드리짱,[],[],[],[],9,0.7,0.14,1.0,0.6,0.0,['move_rock-smash'],['land'],epic,fairy,steel,112.8,medium_slow,253
960,"['gooey', 'rattled', 'sand-veil']",바다그다,['candy_48'],['0961'],[],[],9,1.2,0.8,0.5,0.35,0.5,['move_surf'],['water'],common,water,,1.8,medium_fast,49
961,"['gooey', 'rattled', 'sand-veil']",바닥트리오,[],[],[],[],9,1.2,0.16,0.5,0.45,0.5,['move_surf'],['water'],rare,water,,5.4,medium_fast,149
962,"['big-pecks', 'keen-eye', 'rocky-payload']",떨구새,[],[],[],[],9,1.5,0.08,0.5,0.35,0.5,['move_fly'],['land'],common,flying,dark,42.9,slow,243
963,"['water-veil', 'water-veil']",맨돌핀,['candy_50'],['0964'],[],[],9,1.3,0.62,0.5,0.35,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['water'],common,water,,60.2,slow,63
964,"['zero-to-hero', 'zero-to-hero']",돌핀맨,[],[],[],[],9,,0.14,0.5,0.45,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['water'],rare,water,,,slow,160
0964-hero,"['zero-to-hero', 'zero-to-hero']",돌핀맨,[],[],[],[],9,1.8,0.14,0.5,0.45,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['water'],rare,water,,97.4,slow,160
965,"['overcoat', 'slow-start']",부르롱,['candy_60'],['0966'],[],[],9,1.0,0.6,0.5,0.35,0.5,[],['land'],common,steel,poison,35.0,medium_fast,60
966,"['overcoat', 'filter']",부르르룸,[],[],[],[],9,1.8,0.23,0.5,0.45,0.5,[],['land'],rare,steel,poison,120.0,medium_fast,175
967,"['shed-skin', 'regenerator']",모토마,[],[],[],[],9,1.6,0.6,0.5,0.35,0.5,[],['land'],common,dragon,normal,63.0,medium_slow,175
968,"['earth-eater', 'sand-veil']",꿈트렁,[],[],[],[],9,2.5,0.08,0.5,0.35,0.5,[],['land'],common,steel,,310.0,slow,240
969,"['toxic-debris', 'corrosion']",초롱순,['candy_70'],['0970'],[],[],9,0.7,0.22,0.5,0.35,0.5,[],['land'],common,rock,poison,8.0,medium_slow,70
970,"['toxic-debris', 'corrosion']",킬라플로르,[],[],[],[],9,1.5,0.08,0.5,0.45,0.5,[],['land'],rare,rock,poison,45.0,medium_slow,184
0970-mega,[],킬라플로르,[],[],[],[],9,2.8,0.08,0.5,0.45,0.5,[],['land'],rare,rock,poison,77.0,medium_slow,184
971,"['pickup', 'fluffy']",망망이,['candy_50+time_night'],['0972'],[],[],9,0.6,0.38,0.5,0.35,0.5,[],['land'],common,ghost,,35.0,medium_slow,58
972,"['sand-rush', 'fluffy']",묘두기,[],[],[],[],9,2.0,0.19,0.5,0.45,0.5,[],['land'],rare,ghost,,15.0,medium_slow,171
973,"['scrappy', 'tangled-feet', 'costar']",꼬이밍고,[],[],[],[],9,1.6,0.31,0.5,0.35,0.5,['move_fly'],['land'],common,flying,fighting,37.0,medium_slow,175
974,"['thick-fat', 'snow-cloak', 'sheer-force']",터벅고래,['ice-stone'],['0975'],[],[],9,1.2,0.47,0.5,0.45,0.5,[],['land'],rare,ice,,45.0,medium_slow,67
975,"['thick-fat', 'slush-rush', 'sheer-force']",우락고래,[],[],[],[],9,4.5,0.16,0.5,0.6,0.5,[],['land'],epic,ice,,700.0,medium_slow,182
976,"['mold-breaker', 'sharpness']",가비루사,[],[],[],[],9,2.5,0.31,0.5,0.45,0.5,"['move_surf', 'move_waterfall']",['water'],rare,water,psychic,90.0,fast,167
977,"['unaware', 'oblivious', 'water-veil']",어써러셔,[],[],[],[],9,12.0,0.08,0.5,0.6,0.5,"['move_surf', 'move_waterfall', 'move_dive']",['water'],epic,water,,220.0,slow,265
978,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,,0.2,0.5,0.6,0.5,['move_surf'],['water'],epic,dragon,water,,medium_slow,166
0978-droopy,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,0.3,0.2,0.5,0.6,0.5,['move_surf'],['water'],epic,dragon,water,8.0,medium_slow,166
0978-stretchy,"['commander', 'storm-drain']",싸리용,[],[],[],[],9,0.3,0.2,0.5,0.6,0.5,['move_surf'],['water'],epic,dragon,water,8.0,medium_slow,166
0978-mega-curly,[],싸리용,[],[],[],[],9,,0.2,0.5,0.6,0.5,[],['water'],epic,dragon,water,,medium_slow,166
0978-mega-droopy,[],싸리용,[],[],[],[],9,,0.2,0.5,0.6,0.5,[],['water'],epic,dragon,water,,medium_slow,166
0978-mega-stretchy,[],싸리용,[],[],[],[],9,,0.2,0.5,0.6,0.5,[],['water'],epic,dragon,water,,medium_slow,166
979,"['vital-spirit', 'inner-focus', 'defiant']",저승갓숭,[],[],[],[],9,1.2,0.14,0.5,0.6,0.5,[],['land'],epic,fighting,ghost,56.0,medium_fast,268
980,"['poison-point', 'water-absorb', 'unaware']",토오,[],[],[],[],9,1.8,0.28,0.5,0.45,0.5,"['move_surf', 'move_waterfall']","['land','water']",rare,poison,ground,223.0,medium_fast,151
981,"['cud-chew', 'armor-tail', 'sap-sipper']",키키링,[],[],[],[],9,3.2,0.14,0.5,0.45,0.5,[],['land'],rare,normal,psychic,160.0,medium_fast,260
982,"['serene-grace', 'run-away', 'rattled']",노고고치,[],[],[],[],9,,0.14,0.5,0.45,0.5,[],['land'],rare,normal,,,medium_fast,182
0982-three-segment,"['serene-grace', 'run-away', 'rattled']",노고고치,[],[],[],[],9,4.5,0.14,0.5,0.45,0.5,[],['land'],rare,normal,,47.4,medium_fast,182
